simulation_time_s,archive_control_time_s,gap_occupancy,vsl_active,rm_active,vsl_lanes,vsl_limit_m_s,signal_program,transitions
540.5,540.0,0.14804657,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
570.5,570.0,0.16539796,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
600.5,600.0,0.14105004,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
630.5,630.0,0.14412851,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
660.5,660.0,0.14412851,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
690.5,690.0,0.12201948,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,rm_off
720.5,720.0,0.18218963,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
750.5,750.0,0.18107019,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
780.5,780.0,0.27069573,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,rm_on
810.5,810.0,0.1872971,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
840.5,840.0,0.16945595,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
870.5,870.0,0.16651741,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
900.5,900.0,0.17806168,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
930.5,930.0,0.17750196,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
960.5,960.0,0.11586253,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,rm_off
990.5,990.0,0.17645248,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
1020.5,1020.0,0.15868129,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
1050.5,1050.0,0.23011586,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,rm_on
1080.5,1080.0,0.22451864,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
1110.5,1110.0,0.1889063,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
1140.5,1140.0,0.12264917,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,rm_off
1170.5,1170.0,0.2058379,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,rm_on
1200.5,1200.0,0.20275943,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
1230.5,1230.0,0.16903616,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
1260.5,1260.0,0.1139035,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,rm_off
1290.5,1290.0,0.22472853,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,rm_on
1320.5,1320.0,0.18918616,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
1350.5,1350.0,0.14300907,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
1380.5,1380.0,0.15728199,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
1410.5,1410.0,0.17211463,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
1440.5,1440.0,0.16483824,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
1470.5,1470.0,0.1671471,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
1500.5,1500.0,0.06884585,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,vsl_off;rm_off
1530.5,1530.0,0.08339863,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
1560.5,1560.0,0.16266932,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,vsl_on
1590.5,1590.0,0.1548332,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
1620.5,1620.0,0.16819657,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
1650.5,1650.0,0.16490821,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
1680.5,1680.0,0.22067055,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,rm_on
1710.5,1710.0,0.21731221,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
1740.5,1740.0,0.14105004,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
1770.5,1770.0,0.17659241,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
1800.5,1800.0,0.1447582,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
1830.5,1830.0,0.13405351,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,rm_off
1860.5,1860.0,0.16931602,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
1890.5,1890.0,0.20681742,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,rm_on
1920.5,1920.0,0.14559778,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
1950.5,1950.0,0.12481809,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,rm_off
1980.5,1980.0,0.19086533,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
2010.5,2010.0,0.18918616,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
2040.5,2040.0,0.22563808,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,rm_on
2070.5,2070.0,0.22556812,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
2100.5,2100.0,0.15980074,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
2130.5,2130.0,0.17323408,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
2160.5,2160.0,0.15735195,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
2190.5,2190.0,0.15784171,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
2220.5,2220.0,0.20233964,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
2250.5,2250.0,0.14160976,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
2280.5,2280.0,0.09207433,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,vsl_off;rm_off
2310.5,2310.0,0.21549312,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,vsl_on;rm_on
2340.5,2340.0,0.15728199,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
2370.5,2370.0,0.10158961,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,vsl_off;rm_off
2400.5,2400.0,0.2501959,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,vsl_on;rm_on
2430.5,2430.0,0.19212471,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
2460.5,2460.0,0.12117989,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,rm_off
2490.5,2490.0,0.17302418,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
2520.5,2520.0,0.17106515,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
2550.5,2550.0,0.21899138,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,rm_on
2580.5,2580.0,0.2250084,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
2610.5,2610.0,0.14077018,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
2640.5,2640.0,0.19541308,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
2670.5,2670.0,0.16518807,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
2700.5,2700.0,0.09963058,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,vsl_off;rm_off
2730.5,2730.0,0.25033583,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,vsl_on;rm_on
2760.5,2760.0,0.1074667,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,rm_off
2790.5,2790.0,0.14706705,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
2820.5,2820.0,0.1824695,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
2850.5,2850.0,0.15679223,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
2880.5,2880.0,0.18330908,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
2910.5,2910.0,0.22276951,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,rm_on
2940.5,2940.0,0.21801187,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
2970.5,2970.0,0.18778686,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
3000.5,3000.0,0.18554797,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
3030.5,3030.0,0.17743199,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
3060.5,3060.0,0.14608754,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
3090.5,3090.0,0.15910109,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
3120.5,3120.0,0.13517295,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,rm_off
3150.5,3150.0,0.17659241,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
3180.5,3180.0,0.22514833,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,rm_on
3210.5,3210.0,0.20681742,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
3240.5,3240.0,0.12397851,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,rm_off
3270.5,3270.0,0.14384865,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
3300.5,3300.0,0.16231949,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
3330.5,3330.0,0.23788201,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,rm_on
3360.5,3360.0,0.2062577,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
3390.5,3390.0,0.16735699,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
3420.5,3420.0,0.14272921,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
3450.5,3450.0,0.15224449,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
3480.5,3480.0,0.12537781,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,rm_off
3510.5,3510.0,0.16399866,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
3540.5,3540.0,0.19569294,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,
3570.5,3570.0,0.22172003,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,rm_on
3600.5,3600.0,0.13776167,1,0,E_main_in_0;E_main_in_1;E_main_in_2,12.0,0,rm_off
3630.5,3630.0,0.06506773,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,vsl_off
3660.5,3660.0,0.23249468,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,vsl_on;rm_on
3690.5,3690.0,0.14678719,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,
3720.5,3720.0,0.06828613,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,vsl_off;rm_off
3750.5,3750.0,0.26992612,1,1,E_main_in_0;E_main_in_1;E_main_in_2,12.0,metered,vsl_on;rm_on
3780.5,3780.0,0.08619725,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,vsl_off;rm_off
3810.5,3810.0,0.06576738,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
3840.5,3840.0,0.0475764,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
3870.5,3870.0,0.04002015,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
3900.5,3900.0,0.04967536,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
3930.5,3930.0,0.06800627,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
3960.5,3960.0,0.03778126,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
3990.5,3990.0,0.05541252,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
4020.5,4020.0,0.04897571,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
4050.5,4050.0,0.04456789,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
4080.5,4080.0,0.05751147,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
4110.5,4110.0,0.05597224,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
4140.5,4140.0,0.03666182,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
4170.5,4170.0,0.05205418,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
4200.5,4200.0,0.05632206,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
4230.5,4230.0,0.042329,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
4260.5,4260.0,0.0647179,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
4290.5,4290.0,0.04141946,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
4320.5,4320.0,0.04365835,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
4350.5,4350.0,0.04876581,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
4380.5,4380.0,0.02462778,0,0,E_main_in_0;E_main_in_1;E_main_in_2,25.0,0,
