period,scenario,departed,arrived,capacity_veh_h,throughput_veh_h,avg_delay_s_veh,peak_delay_s_veh,avg_queue_veh,peak_queue_veh,avg_time_in_queue_s_veh,avg_excess_acc_veh,peak_excess_acc_veh,net_total_timeloss_veh_s,avg_speed_weaving_kmh,avg_net_delay_s_veh
offpeak,vsl_rm,5496,5496,6494.6,4178.6,9.89,24.05,13.6,27.32,0.098,13.6,27.32,121888.2,53.03,22.18
