period,scenario,departed,arrived,capacity_veh_h,throughput_veh_h,avg_delay_s_veh,peak_delay_s_veh,avg_queue_veh,peak_queue_veh,avg_time_in_queue_s_veh,avg_excess_acc_veh,peak_excess_acc_veh,net_total_timeloss_veh_s,avg_speed_weaving_kmh,avg_net_delay_s_veh
peak,vsl_up,4493,4493,6776.7,4637.4,19.25,37.71,27.54,54.1,0.936,27.54,54.1,184815.0,40.03,41.13
