simulation_time_s,archive_control_time_s,gap_occupancy,vsl_active,rm_active,vsl_lanes,vsl_limit_m_s,signal_program,transitions
3420.5,3420.0,0.22081048,0,0,,25.0,0,
3450.5,3450.0,0.20527818,0,0,,25.0,0,
3480.5,3480.0,0.24606795,0,0,,25.0,0,
3510.5,3510.0,0.29028602,0,0,,25.0,0,
3540.5,3540.0,0.24662767,0,0,,25.0,0,
3570.5,3570.0,0.21479346,0,0,,25.0,0,
3600.5,3600.0,0.12341878,0,0,,25.0,0,
3630.5,3630.0,0.15056532,0,0,,25.0,0,
3660.5,3660.0,0.23291447,0,0,,25.0,0,
3690.5,3690.0,0.21248461,0,0,,25.0,0,
3720.5,3720.0,0.18561793,0,0,,25.0,0,
3750.5,3750.0,0.14804657,0,0,,25.0,0,
3780.5,3780.0,0.0,0,0,,25.0,0,
